Code,ID,Name,FV,ISIN,Industry,Marketcap
539680,GANGAPHARM,GANGA PHARMACEUTICALS LTD,10,INE615T01017,Pharmaceuticals,11.37
540647,GANGESSECU,GANGES SECURITIES LTD,10,INE335W01016,Tea & Coffee,144.45
512443,GANONPRO,GANON PRODUCTS LTD,10,INE162L01017,Trading & Distributors,8.77
539492,GARBIFIN,GARBI FINVEST LTD,10,INE721C01019,Non Banking Financial Company (NBFC),24.79
542011,GRSE,GARDEN REACH SHIPBUILDERS & ENGINEERS LTD,10,INE382Z01011,Aerospace & Defense,10102.91
530615,GARGFUR,GARG FURNACE LTD,10,INE194E01015,Iron & Steel Products,110.78
539216,GARMNTMNTR,GARMENT MANTRA LIFESTYLE LTD,1,INE653S01028,Garments & Apparels,66.96
526727,GARNET,GARNET CONSTRUCTION LTD,10,INE797D01017,Residential- Commercial Projects,33.69
512493,GARNETINT,GARNET INTERNATIONAL LTD,10,INE590B01010,Investment Company,110.51
530161,GARODCH,GARODIA CHEMICALS LTD,10,INE236P01010,Trading & Distributors,6.24
500655,GRWRHITECH,GARWARE HI-TECH FILMS LTD,10,INE291A01017,Plastic Products - Industrial,4080.31
509563,GARWAMAR,GARWARE MARINE INDUSTRIES LTD,10,INE925D01014,Other Textile Products,6.98
514400,GARWSYN,GARWARE SYNTHETICS LTD,10,INE340D01016,Trading & Distributors,9
509557,GARFIBRES,GARWARE TECHNICAL FIBRES LTD,10,INE276A01018,Other Textile Products,6939.15
543489,GATEWAY,GATEWAY DISTRIPARKS LTD,10,INE079J01017,Logistics Solution Provider,5348.69
540613,GEL,GAUTAM EXIM LTD,10,INE721X01015,Trading & Distributors,19.58
540936,GGL,GAUTAM GEMS LTD,10,INE063Z01017,Gems- Jewellery And Watches,42.32
524564,GAYATRIBI,GAYATRI BIOORGANICS LTD,10,INE052E01015,Commodity Chemicals,32.93
541546,GAYAHWS,GAYATRI HIGHWAYS LTD,2,INE287Z01012,Road Assets傍oll- Annuity- Hybrid-Annuity,22.53
532183,GAYATRI,GAYATRI SUGARS LTD,10,INE622E01023,Sugar,133.9
538319,GCMCAPI,GCM CAPITAL ADVISORS LTD,10,INE191P01017,Other Financial Services,9.57
535917,GCMCOMM,GCM COMMODITY & DERIVATIVES LTD,10,INE200P01016,Other Financial Services,4.15
535431,GCMSECU,GCM SECURITIES LTD,1,INE168O01026,Stockbroking & Allied,17.86
544156,GCONNECT,GCONNECT LOGITECH AND SUPPLY CHAIN LTD,10,INE0QHY01011,Logistics Solution Provider,13.57
530855,GDLLEAS,GDL LEASING & FINANCE LTD,10,INE545E01018,Non Banking Financial Company (NBFC),2.51
532309,GEPIL,GE POWER INDIA LTD,10,INE878A01011,Heavy Electrical Equipment,2116.99
522275,GET&D,GE T&D INDIA LTD,2,INE200A01026,Heavy Electrical Equipment,22996.82
504028,GEE,GEE LTD,2,INE064H01021,Other Electrical Equipment,346.56
532764,GEECEE,GEECEE VENTURES LIMITED,10,INE916G01016,Residential- Commercial Projects,600.48
521133,GEMSPIN,GEM SPINNERS INDIA LTD,5,INE165F01020,Other Textile Products,20.87
531137,GEMSI,GEMSTONE INVESTMENTS LTD,1,INE503D01027,Diversified Commercial Services,14.88
540755,GICRE,GENERAL INSURANCE CORPORATION OF INDIA,5,INE481Y01014,General Insurance,56965.37
539407,GENCON,GENERIC ENGINEERING CONSTRUCTION AND PROJECTS LTD,5,INE854S01022,Residential- Commercial Projects,236.75
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD,5,INE727B01026,IT Enabled Services,2623.52
531739,GENNEX,GENNEX LABORATORIES LTD,1,INE509C01026,Pharmaceuticals,369.6
539206,GVBL,GENOMIC VALLEY BIOTECH LTD,10,INE574D01010,Biotechnology,10.72
531592,GENPHARMA,GENPHARMASEC LTD,1,INE861N01036,Trading & Distributors,135.66
542851,GENSOL,GENSOL ENGINEERING LTD,10,INE06H201014,Consulting Services,3710.79
538961,GENUSPAPER,GENUS PAPER & BOARDS LTD,1,INE949P01018,Paper & Paper Products,512.71
530343,GENUSPOWER,GENUS POWER INFRASTRUCTURES LTD,1,INE955D01029,Other Electrical Equipment,8224.15
532425,GENUSPRIME,GENUS PRIME INFRA LTD,2,INE256D01014,Commodity Chemicals,26.81
532285,GEOJITFSL,GEOJIT FINANCIAL SERVICES LTD,1,INE007B01023,Stockbroking & Allied,1960.51
543372,GETALONG,GETALONG ENTERPRISE LTD,10,INE0H1201012,Consulting Services,45.2
500173,GFLLIMITED,GFL LTD,1,INE538A01037,Holding Company,839.58
500171,GHCL,GHCL LTD,10,INE539A01019,Commodity Chemicals,4812.52
543918,GHCLTEXTIL,GHCL TEXTILES LTD,2,INE0PA801013,Other Textile Products,800.53
542918,GIANLIFE,GIAN LIFE CARE LTD,10,INE063601012,Healthcare Service Provider,21.9
511676,GICHSGFIN,GIC HOUSING FINANCE LTD,10,INE289B01019,Housing Finance Company,1169.65
538788,GILADAFINS,GILADA FINANCE & INVESTMENTS LTD,5,INE918C01029,Non Banking Financial Company (NBFC),16.21
532716,GILLANDERS,GILLANDERS ARBUTHNOT & CO.LTD,10,INE047B01011,Tea & Coffee,179.25
507815,GILLETTE,GILLETTE INDIA LTD,10,INE322A01010,Personal Care,20899.18
531744,GINISILK,GINI SILK MILLS LTD,10,INE548B01018,Trading & Distributors,43.78
590025,GINNIFILA,GINNI FILAMENTS LTD,10,INE424C01010,Other Textile Products,245.79
539013,GITARENEW,GITA RENEWABLE ENERGY LTD,10,INE776O01018,Power Generation,58.5
533212,GKB,GKB OPHTHALMICS LTD,10,INE265D01015,Medical Equipment & Supplies,46.07
531199,GLANCE,GLANCE FINANCE LTD,10,INE580D01017,Non Banking Financial Company (NBFC),18.95
543245,GLAND,GLAND PHARMA LTD,1,INE068V01023,Pharmaceuticals,28779.05
500660,GLAXO,GLAXOSMITHKLINE PHARMACEUTICALS LTD,10,INE159A01016,Pharmaceuticals,31916.94
543322,GLS,GLENMARK LIFE SCIENCES LTD,2,INE03Q201024,Pharmaceuticals,9916.12
532296,GLENMARK,GLENMARK PHARMACEUTICALS LTD,1,INE935A01035,Pharmaceuticals,29673.5
513528,GLITTEKG,GLITTEK GRANITES LTD,5,INE741B01027,Other Construction Materials,8.8
530263,GLOBALCA,GLOBAL CAPITAL MARKETS LTD,1,INE062C01042,Non Banking Financial Company (NBFC),37.44
543654,MEDANTA,GLOBAL HEALTH LTD,2,INE474Q01031,Hospital,37534.65
543520,GLHRL,GLOBAL LONGLIFE HOSPITAL AND RESEARCH LTD,10,INE0J2K01014,Hospital,44.13
501848,GLOBOFFS,GLOBAL OFFSHORE SERVICES LTD,10,INE446C01013,Shipping,120.75
543829,GSLSU,GLOBAL SURFACES LTD,10,INE0JSX01015,Granites & Marbles,986.65
532773,GLOBALVECT,GLOBAL VECTRA HELICORP LTD,10,INE792H01019,Airline,222.18
540654,GSTL,GLOBALSPACE TECHNOLOGIES LTD,10,INE632W01016,Computers - Software & Consulting,74.03
540266,GLCL,GLOBE COMMERCIALS LTD,10,INE804Q01013,Trading & Distributors,17.08
526025,GLOBUSCON,GLOBUS CONSTRUCTORS & DEVELOPERS LIMITED,10,INE064L01015,Power Generation,160.4
533104,GLOBUSSPR,GLOBUS SPIRITS LTD,10,INE615I01010,Breweries & Distilleries,2299.76
542351,GLOSTERLTD,GLOSTER LTD,10,INE350Z01018,Jute & Jute Products,906.38
505255,GMMPFAUDLR,GMM PFAUDLER LTD,2,INE541A01023,Industrial Products,6349.08
532754,GMRINFRA,GMR AIRPORTS INFRASTRUCTURE LTD,1,INE776C01039,Airport & Airport services,50520.86
543490,GMRP&UI,GMR POWER AND URBAN INFRA LTD,5,INE0CU601026,Power Generation,3384.96
543401,GOCOLORS,GO FASHION (INDIA) LTD,10,INE0BJS01011,Speciality Retail,6238.85
509567,GOACARBON,GOA CARBON LTD,10,INE426D01013,Industrial Minerals,838.83
542850,GOBLIN,GOBLIN INDIA LTD,10,INE492Z01018,Gems- Jewellery And Watches,73.42
506480,GOCLCORP,GOCL CORPORATION LTD,2,INE077F01035,Explosives,2250.35
530317,GODAVARI,GODAVARI DRUGS LTD,10,INE362C01012,Pharmaceuticals,74.97
532734,GPIL,GODAWARI POWER & ISPAT LTD,5,INE177H01021,Iron & Steel Products,11127.1
500163,GODFRYPHLP,GODFREY PHILLIPS INDIA LTD,2,INE260B01028,Cigarettes & Tobacco Products,15863.09
540743,GODREJAGRO,GODREJ AGROVET LTD,10,INE850D01014,Animal Feed,10296.74
532424,GODREJCP,GODREJ CONSUMER PRODUCTS LTD,1,INE102D01028,Personal Care,122687.3
500164,GODREJIND,GODREJ INDUSTRIES LTD,1,INE233A01035,Diversified,28202.9
533150,GODREJPROP,GODREJ PROPERTIES LTD,5,INE484J01027,Residential- Commercial Projects,74295.46
543538,GOEL,GOEL FOOD PRODUCTS LTD,10,INE0K6L01010,Hotels & Resorts,58.33
538787,GBFL,GOENKA BUSINESS & FINANCE LTD,10,INE997C01015,Non Banking Financial Company (NBFC),8.61
533189,GOENKA,GOENKA DIAMOND & JEWELS LTD,1,INE516K01024,Gems- Jewellery And Watches,28.53
531600,GOGIACAP,GOGIA CAPITAL SERVICES LIMITED,10,INE832C01014,Stockbroking & Allied,64.16
532957,GOKAKTEX,GOKAK TEXTILES LTD,10,INE642I01014,Other Textile Products,123.68
532630,GOKEX,GOKALDAS EXPORTS LTD,5,INE887G01027,Garments & Apparels,5028.16
539725,GOKULAGRO,GOKUL AGRO RESOURCES LTD,2,INE314T01025,Edible Oil,1718.14
532980,GOKUL,GOKUL REFOILS & SOLVENT LTD,2,INE020J01029,Edible Oil,413.3
501111,ZGOLDINV,GOLD ROCK INVESTMENTS LTD,10,INE598F01014,Trading & Distributors,0.87
538542,GOLDCOINHF,GOLD COIN HEALTH FOODS LTD,10,INE634J01019,Packaged Foods,1.95
540062,GOLDENCREST,GOLDEN CREST EDUCATION & SERVICES LTD,10,INE222U01010,Education,40.61
526729,GOLDIAM,GOLDIAM INTERNATIONAL LTD,2,INE025B01025,Gems- Jewellery And Watches,1939.93
531360,GOLECHA,GOLECHHA GLOBAL FINANCE LTD,10,INE427D01011,Diversified Commercial Services,11.06
513309,GOLKONDA,GOLKONDA ALUMINIUM EXTRUSIONS LTD,10,INE327C01031,Aluminium,8.43
523676,GOLKUNDIA,GOLKUNDA DIAMONDS & JEWELLERY LTD,10,INE798D01015,Gems- Jewellery And Watches,121.63
530655,GOODLUCK,GOODLUCK INDIA LTD,2,INE127I01024,Iron & Steel Products,2944.96
500166,GOODRICKE,GOODRICKE GROUP LTD,10,INE300A01016,Tea & Coffee,375.19
500168,GOODYEAR,GOODYEAR INDIA LTD,10,INE533A01012,Tyres & Rubber Products,2714.81
531913,GOPAIST,GOPAL IRON & STEELS CO.(GUJARAT) LTD,10,INE641H01018,Iron & Steel Products,3.82
544140,GOPAL,GOPAL SNACKS LTD,1,INE0L9R01028,Packaged Foods,4090.76
531608,GORANIN,GORANI INDUSTRIES LTD,10,INE792J01015,Houseware,69.28
531111,GOTHIPL,GOTHI PLASCON (INDIA) LTD,10,INE538G01018,Houseware,44.88
530709,GOWRALE,GOWRA LEASING & FINANCE LTD,10,INE225G01012,Non Banking Financial Company (NBFC),10.59
541152,GOYALALUM,GOYAL ALUMINIUMS LTD,1,INE705X01026,Trading & Distributors,136.31
530663,GOYALASS,GOYAL ASSOCIATES LTD,1,INE912B01032,Non Banking Financial Company (NBFC),9.01
532543,GULFPETRO,GP PETROLEUMS LIMITED,5,INE586G01017,Lubricants,351.38
544131,GPTHEALTH,GPT HEALTHCARE LTD,10,INE486R01017,Hospital,1433.91
533761,GPTINFRA,GPT INFRAPROJECTS LTD,10,INE390G01014,Civil Construction,1001.43
532482,GRANULES,GRANULES INDIA LTD,1,INE101D01020,Pharmaceuticals,10226.75
509488,GRAPHITE,GRAPHITE INDIA LTD,2,INE371A01025,Electrodes & Refractories,12804.92
500300,GRASIM,GRASIM INDUSTRIES LTD,2,INE047A01021,Cement & Cement Products,153344.96
526751,GRATEXI,GRATEX INDUSTRIES LTD,10,INE915E01013,Paper & Paper Products,5.36
505710,GRAUWEIL,GRAUER & WEIL (INDIA) LTD,1,INE266D01021,Commodity Chemicals,4377.69
509546,GRAVISSHO,GRAVISS HOSPITALITY LTD,2,INE214F01026,Hotels & Resorts,342.16
533282,GRAVITA,GRAVITA INDIA LTD,2,INE024L01027,Industrial Minerals,6957.3
532015,GRAVITY,GRAVITY (INDIA) LTD,10,INE995A01013,Other Textile Products,3.83
500620,GESHIP,GREAT EASTERN SHIPPING CO.LTD,10,INE017A01032,Shipping,14062.49
501455,GREAVESCOT,GREAVES COTTON LTD,2,INE224A01026,Compressors- Pumps & Diesel Engines,3122.72
531737,GREENCREST,GREENCREST FINANCIAL SERVICES LIMITED,1,INE414C01045,Diversified Commercial Services,36.55
538979,GREENLAM,GREENLAM INDUSTRIES LTD,1,INE544R01021,Plywood Boards/ Laminates,7056.75
542857,GREENPANEL,GREENPANEL INDUSTRIES LTD,1,INE08ZM01014,Plywood Boards/ Laminates,3943.08
526797,GREENPLY,GREENPLY INDUSTRIES LTD,1,INE461C01038,Plywood Boards/ Laminates,3315.12
543324,GCSL,GRETEX CORPORATE SERVICES LTD,10,INE199P01028,Other Capital Market related Services,414.56
506076,GRINDWELL,GRINDWELL NORTON LTD,5,INE536A01023,Abrasives & Bearings,22854.27
531449,GRMOVER,GRM OVERSEAS LTD,2,INE192H01020,Other Agricultural Products,828.9
539522,GROVY,GROVY INDIA LTD,10,INE343C01012,Investment Company,34.94
539222,GROWINGTON,GROWINGTON VENTURES INDIA LTD,1,INE451S01027,Trading & Distributors,107.41
509152,GRPLTD,GRP LTD,10,INE137I01015,Rubber,892
511543,GSBFIN,GSB FINANCE LTD,10,INE777C01011,Non Banking Financial Company (NBFC),9.2
530469,GSLSEC,GSL SECURITIES LTD,10,INE721D01017,Non Banking Financial Company (NBFC),3.86
532951,GSS,GSS INFOTECH LTD,10,INE871H01011,IT Enabled Services,236.95
532775,GTLINFRA,GTL INFRASTRUCTURE LTD,10,INE221H01019,Telecom - Infrastructure,2228.47
500160,GTL,GTL LTD,10,INE043A01012,Other Telecom Services,173.81
500170,GTNINDS,GTN INDUSTRIES LTD,10,INE537A01013,Other Textile Products,60.55
532744,GTNTEX,GTN TEXTILES LTD,10,INE302H01017,Other Textile Products,13.86
540602,GTPL,GTPL HATHWAY LTD,10,INE869I01013,TV Broadcasting & Software Production,2081.13
539479,GTV,GTV ENGINEERING LTD,10,INE910R01016,Industrial Products,147.45
509079,GUFICBIO,GUFIC BIOSCIENCES LTD,1,INE742B01025,Pharmaceuticals,3138.18
530001,GUJALKALI,GUJARAT ALKALIES & CHEMICALS LTD,10,INE186A01019,Commodity Chemicals,5984.01
524226,GAEL,GUJARAT AMBUJA EXPORTS LTD,1,INE036B01030,Other Agricultural Products,7724.01
522217,GUJAPOLLO,GUJARAT APOLLO INDUSTRIES LTD,10,INE826C01016,Industrial Products,314.53
513507,GUJCONT,GUJARAT CONTAINERS LTD,10,INE276I01011,Packaging,96.8
514386,GUJCOTEX,GUJARAT COTEX LTD,5,INE004C01028,Other Textile Products,6.94
526965,GUJCRAFT,GUJARAT CRAFT INDUSTRIES LTD,10,INE372D01019,Packaging,60.13
511441,GUJCRED,GUJARAT CREDIT CORPORATION LTD,10,INE034B01019,Other Financial Services,6.79
542812,FLUOROCHEM,GUJARAT FLUOROCHEMICALS LTD,1,INE09N301011,Specialty Chemicals,39345.52
539336,GUJGASLTD,GUJARAT GAS LTD,2,INE844O01030,LPG/CNG/PNG/LNG Supplier,38608.36
507960,GUJHOTE,GUJARAT HOTELS LTD,10,INE621C01011,Hotels & Resorts,73.23
540938,GUJHYSPIN,GUJARAT HY-SPIN LTD,10,INE578V01013,Other Textile Products,19.1
517300,GIPCL,GUJARAT INDUSTRIES POWER CO.LTD,10,INE162A01010,Power Generation,2801.93
524238,GUJINJEC,GUJARAT INJECT (KERALA) LTD,10,INE659F01014,Pharmaceuticals,5.19
517372,GUJINTRX,GUJARAT INTRUX LTD,10,INE877E01015,Castings & Forgings,97.37
531341,GUJINV,GUJARAT INVESTA LTD,10,INE373D01017,Non Banking Financial Company (NBFC),9.75
500174,GLFL,GUJARAT LEASE FINANCING LTD,10,INE540A01017,Other Financial Services,28.21
532181,GMDCLTD,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD,2,INE131A01031,Industrial Minerals,12815.4
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD,10,INE113A01013,Commodity Chemicals,10263.07
513536,GNRL,GUJARAT NATURAL RESOURCES LIMITED,10,INE207H01018,Oil Exploration & Production,141.64
506858,GUJPETR,GUJARAT PETROSYNTHESE LTD,10,INE636P01011,Petrochemicals,38.9
533248,GPPL,GUJARAT PIPAVAV PORT LTD,10,INE517F01014,Port & Port services,10420.55
517288,GUJARATPOLY,GUJARAT POLY ELECTRONICS LTD,10,INE541F01022,Other Electrical Equipment,64.96
523836,GUJRAFFIA,GUJARAT RAFFIA INDUSTRIES LTD,10,INE610B01024,Packaging,20.39
500690,GSFC,GUJARAT STATE FERTILIZERS & CHEMICALS LTD,2,INE026A01025,Fertilizers,9372.19
532160,GUJSTATFIN,GUJARAT STATE FINANCIAL CORPORATION,10,INE944A01011,Financial Institution,250.23
532702,GSPL,GUJARAT STATE PETRONET LTD,10,INE246F01010,Gas Transmission/Marketing,21228.45
524314,GUJTERC,GUJARAT TERCE LABORATORIES LTD,10,INE499G01013,Pharmaceuticals,40.84
506879,GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1,INE942C01045,Pharmaceuticals,2796.41
513337,GUJTLRM,GUJARAT TOOLROOM LTD,1,INE145J01032,Plastic Products - Industrial,250.99
506640,GUJCMDS,GUJCHEM DISTILLERS INDIA LTD,1,INE218N01021,Commodity Chemicals,28.24
538567,GULFOILLUB,GULF OIL LUBRICANTS INDIA LTD,2,INE635Q01029,Lubricants,5225.13
532457,GULPOLY,GULSHAN POLYOLS LTD,1,INE255D01024,Other Agricultural Products,1287.02
532708,GVKPIL,GVK POWER & INFRASTRUCTURE LTD,1,INE251H01024,Civil Construction,1730.81
530141,GYANDEV,GYAN DEVELOPERS & BUILDERS LTD,10,INE487G01018,Residential- Commercial Projects,7.69
541019,HGINFRA,H.G. INFRA ENGINEERING LTD,10,INE926X01010,Civil Construction,6904.88
502873,HPCOTTON,H.P.COTTON TEXTILE MILLS LTD,10,INE950C01014,Other Textile Products,52.79
532145,HOTLSILV,H.S.INDIA LTD,10,INE731B01010,Hotels & Resorts,26.96
539854,HALDER,HALDER VENTURE LTD,10,INE115S01010,Other Agricultural Products,110.51
515147,HALDYNGL,HALDYN GLASS LTD,1,INE506D01020,Packaging,812.73
526407,HAMPTON,HAMPTON SKY REALTY LTD,1,INE299D01022,Residential- Commercial Projects,878.01
538731,HANMAN,HANMAN FIT LTD,10,INE982Q01017,Amusement Parks/ Other Recreation,4.44
543227,HAPPSTMNDS,HAPPIEST MINDS TECHNOLOGIES LTD,2,INE419U01012,Computers - Software & Consulting,12510.9
544057,HAPPYFORGE,HAPPY FORGINGS LTD,2,INE330T01021,Castings & Forgings,8762.94
509597,HARDCAS,HARDCASTLE & WAUD MFG.CO.LTD,10,INE722D01015,Specialty Chemicals,47.14
541276,HARDWYN,HARDWYN INDIA LTD,1,INE626Z01029,Furniture- Home Furnishing,1173.29
531971,HARIGOV,HARI GOVIND INTERNATIONAL LTD,10,INE167F01018,Other Textile Products,
538081,HARIAAPL,HARIA APPARELS LTD,10,INE493N01012,Other Textile Products,7.89
512604,HARIAEXPO,HARIA EXPORTS LTD,10,INE772B01014,Gems- Jewellery And Watches,5.54
543517,HARIOMPIPE,HARIOM PIPE INDUSTRIES LTD,10,INE00EV01017,Iron & Steel Products,1673.89
542682,HARISH,HARISH TEXTILE ENGINEERS LTD,10,INE01K301012,Industrial Products,17.75
526931,HRYNSHP,HARIYANA SHIP BREAKERS LTD,10,INE400G01011,Ship Building & Allied Services,70.9
506024,HVL,HARIYANA VENTURES LTD,10,INE219D01012,Iron & Steel Products,12.13
530055,HRMNYCP,HARMONY CAPITAL SERVICES LTD,10,INE264N01017,Diversified Commercial Services,15.33
500467,HARRMALAYA,HARRISONS MALAYALAM LTD,10,INE544A01019,Rubber,310.79
543600,HARSHA,HARSHA ENGINEERS INTERNATIONAL LTD,10,INE0JUS01029,Other Industrial Products,3713.23
544105,HARSHDEEP,HARSHDEEP HORTICO LTD,10,INE0OLZ01015,Other Agricultural Products,77.9
505336,HARSHILAGR,HARSHIL AGROTECH LTD,10,INE098E01018,Industrial Products,9.74
532855,HARYNACAP,HARYANA CAPFIN LTD,10,INE928H01019,Investment Company,88.52
530927,HARAFIN,HARYANA FINANCIAL CORPORATION LTD,10,INE737G01016,Financial Institution,455.22
524080,HARLETH,HARYANA LEATHER CHEMICALS LTD,10,INE681F01018,Commodity Chemicals,36.79
780014,HASJUICE,HAS LIFESTYLE LTD,10,INE888Q01016,,
531387,HASTIFIN,HASTI FINANCE LTD,10,INE671D01014,Non Banking Financial Company (NBFC),10.95
509073,HATHWAYB,HATHWAY BHAWANI CABLETEL & DATACOM LTD,10,INE525B01016,TV Broadcasting & Software Production,16.03
533162,HATHWAY,HATHWAY CABLE & DATACOM LTD,2,INE982F01036,TV Broadcasting & Software Production,3807.49
531531,HATSUN,HATSUN AGRO PRODUCT LTD,1,INE473B01035,Dairy Products,22213.57
517354,HAVELLS,HAVELLS INDIA LTD,1,INE176B01034,Consumer Electronics,94635.4
539176,HAWAENG,HAWA ENGINEERS LTD,10,INE230I01018,Industrial Products,68.87
508486,HAWKINCOOK,HAWKINS COOKERS LTD,10,INE979B01015,Houseware,3336.32
532467,HAZOOR,HAZOOR MULTI PROJECTS LTD,10,INE550F01031,Residential- Commercial Projects,725.95
532334,HBESD,HB ESTATE DEVELOPERS LTD,10,INE640B01021,Residential- Commercial Projects,136.36
508956,HBLEAS,HB LEASING & FINANCE CO.LTD,10,INE549B01016,Non Banking Financial Company (NBFC),17.41
532333,HBPOR,HB PORTFOLIO LTD,10,INE638B01025,Other Financial Services,72.76
532216,HBSL,HB STOCKHOLDINGS LTD,10,INE550B01022,Non Banking Financial Company (NBFC),67.59
517271,HBLPOWER,HBL POWER SYSTEMS LTD,1,INE292B01021,Auto Components & Equipments,13003.21
500179,HCL-INSYS,HCL INFOSYSTEMS LTD,2,INE236A01020,Computers Hardware & Equipments,633.73
532281,HCLTECH,HCL TECHNOLOGIES LTD,2,INE860A01027,Computers - Software & Consulting,412707.76
526717,HPBL,HCP PLASTENE BULKPACK LTD,10,INE136C01044,Packaging,197.48
541729,HDFCAMC,HDFC ASSET MANAGEMENT COMPANY LTD,5,INE127D01025,Asset Management Company,78504.47
500180,HDFCBANK,HDFC BANK LTD,1,INE040A01034,Private Sector Bank,1153894.76
540777,HDFCLIFE,HDFC LIFE INSURANCE COMPANY LTD,10,INE795G01014,Life Insurance,133035.89
539516,HDFCNIFTY,HDFC NIFTY 50 ETF,76.13,INF179KC1965,,
539517,HDFCSENSEX,HDFC S&P BSE SENSEX ETF,25.04,INF179KC1HX2,,
543224,HDFCNIFBAN,HDFC NIFTY BANKING ETF,22.33,INF179KC1HY0,,
543569,HDFCNIF100,HDFC NIFTY 100 ETF,17.73,INF179KC1HR4,,
543570,HDFCNEXT50,HDFC MUTUAL FUND,41.82,INF179KC1HS2,,
543605,HDFCQUAL,HDFC NIFTY100 QUALITY 30 ETF,38.59,INF179KC1DL6,,
543607,HDFCGROWTH,HDFC NIFTY GROWTH SECTORS 15 ETF,89.04,INF179KC1DJ0,,
543608,HDFCVALUE,HDFC NIFTY50 VALUE 20 ETF,86.07,INF179KC1DK8,,
543627,HDFCLOWVOL,HDFC NIFTY100 LOW VOLATILITY 30 ETF,12.62,INF179KC1HU8,,
543628,HDFCMOMENT,HDFC NIFTY200 MOMENTUM 30 ETF,19.06,INF179KC1HV6,,
543665,HDFCNIFIT,HDFC NIFTY IT ETF,29.99,INF179KC1IA8,,
543666,HDFCPVTBAN,HDFC NIFTY PRIVATE BANK ETF,21.68,INF179KC1HZ7,,
543774,HDFCBSE500,HDFC S&P BSE 500 ETF,23.86,INF179KC1EZ4,,
543775,HDFCSML250,HDFC NIFTY SMALLCAP 250 ETF,91.31,INF179KC1FB2,,
543776,HDFCMID150,HDFC NIFTY MIDCAP 150 ETF,11.6,INF179KC1HT0,,
544110,HDFCPSUBK,HDFC NIFTY PSU BANK ETF,62.78,INF179KC1HW4,,
540210,HEADSUP,HEADS UP VENTURES LTD,10,INE759V01019,Trading - Textile Products,31.98
539787,HCG,HEALTHCARE GLOBAL ENTERPRISES LTD,10,INE075I01017,Hospital,5203.86
503689,HEALINV,HEALTHY INVESTMENTS LTD,10,INE160N01017,Diversified Commercial Services,0.08
543546,HEALTHYLIFE,HEALTHY LIFE AGRITEC LTD,10,INE0L3501015,Dairy Products,10.28
526967,HEERAISP,HEERA ISPAT LTD,10,INE025D01013,Iron & Steel Products,5.29
509631,HEG,HEG LTD,10,INE545A01016,Electrodes & Refractories,9118.77
500292,HEIDELBERG,HEIDELBERGCEMENT INDIA LTD,10,INE578A01017,Cement & Cement Products,4585.52
539174,HELPAGE,HELPAGE FINLEASE LTD,10,INE738P01015,Non Banking Financial Company (NBFC),18.15
505520,ZHEMHOLD,HEM HOLDINGS & TRADING LTD,10,INE721U01011,Diversified Commercial Services,0.05
502133,HEMACEM,HEMADRI CEMENTS LTD,10,INE07BK01011,Cement & Cement Products,66.44
531178,HEMANG,HEMANG RESOURCES LTD,10,INE930A01010,Trading & Distributors,47.53
543916,HSIL,HEMANT SURGICAL INDUSTRIES LTD,10,INE0GYI01028,Medical Equipment & Supplies,150.34
543242,HEMIPROP,HEMISPHERE PROPERTIES INDIA LTD,10,INE0AJG01018,Diversified Commercial Services,5898.08
524590,HEMORGANIC,HEMO ORGANIC LIMITED,10,INE422G01015,Trading & Distributors,4.23
543266,HERANBA,HERANBA INDUSTRIES LTD,10,INE694N01015,Pesticides & Agrochemicals,1317.24
505720,HERCULES,HERCULES HOISTS LTD,1,INE688E01024,Industrial Products,1665.76
519552,HERITGFOOD,HERITAGE FOODS LIMITED,5,INE978A01027,Dairy Products,2853.94
500182,HEROMOTOCO,HERO MOTOCORP LTD,2,INE158A01026,2/3 Wheelers,88812.23
524669,HESTERBIO,HESTER BIOSCIENCES LTD,10,INE782E01017,Pharmaceuticals,1352.29
506390,HEUBACHIND,HEUBACH COLORANTS INDIA LTD,10,INE492A01029,Dyes And Pigments,1104.23
534328,HEXATRADEX,HEXA TRADEX LTD,2,INE750M01017,Investment Company,836.4
500183,HFCL,HFCL LTD,1,INE548A01028,Telecom - Infrastructure,14248.17
504176,HIGHENE,HIGH ENERGY BATTERIES (INDIA) LTD,2,INE783E01023,Household Products,684.61
524735,HIKAL,HIKAL LTD,2,INE475B01022,Pharmaceuticals,3718.75
542332,HIKLASS,HI-KLASS TRADING AND INVESTMENT LTD,5,INE302R01024,Other Financial Services,3.49
